,ctime,title,brief,content
150,2021-01-20 18:52:18,东方时尚：实施首次回购 回购量超公司股票前5日成交量之和的25%,【东方时尚：实施首次回购 回购量超公司股票前5日成交量之和的25%】财联社1月20日讯，东方时尚公告，公司通过集中竞价交易方式首次回购股份，回购数量1182.92万股，占总股本的1.94%。成交价区间为13.06元/股至15.08元/股，支付总额1.57亿元。此次回购股份数量超过前5个交易日公司股票成交量之和的25%，公司董事会就此疏漏致歉。东方时尚此前3个交易日连续跌停，今日午后打开跌停，收涨6%。东方时尚昨日披露回购报告书，宣布拟1.5亿至3亿元回购股份。,【东方时尚：实施首次回购 回购量超公司股票前5日成交量之和的25%】财联社1月20日讯，东方时尚公告，公司通过集中竞价交易方式首次回购股份，回购数量1182.92万股，占总股本的1.94%。成交价区间为13.06元/股至15.08元/股，支付总额1.57亿元。此次回购股份数量超过前5个交易日公司股票成交量之和的25%，公司董事会就此疏漏致歉。东方时尚此前3个交易日连续跌停，今日午后打开跌停，收涨6%。东方时尚昨日披露回购报告书，宣布拟1.5亿至3亿元回购股份。
151,2021-01-20 18:49:38,【风口研报】千亿资金持续涌入港股，手把手教你如何参与，从工具到标的，各种干货都齐了,①千亿资金持续涌入港股，手把手教你如何参与，从工具到标的，各种干货都齐了；②高端制造业扩产周期开启，这家国产替代龙头产品供不应求，分析师调研到30%新增产能年底有望到位。,①千亿资金持续涌入港股，手把手教你如何参与，从工具到标的，各种干货都齐了；②高端制造业扩产周期开启，这家国产替代龙头产品供不应求，分析师调研到30%新增产能年底有望到位。
152,2021-01-20 18:45:32,金隅集团业绩预告：2020年净利预降18%-27%,【金隅集团业绩预告：2020年净利预降18%-27%】财联社1月20日讯，金隅集团公告，预计2020年净利润为27亿元-30.3亿元之间，同比降18%-27%。报告期内，公司房地产结转项目中毛利率较低的保障型住房增加较多，导致房地产业务综合毛利率同比降幅较大，对净利润影响较大。报告期内，公司水泥和熟料综合销量同比增约11%；混凝土销量同比降低约8%；房地产结转面积同比增加约54%。,【金隅集团业绩预告：2020年净利预降18%-27%】财联社1月20日讯，金隅集团公告，预计2020年净利润为27亿元-30.3亿元之间，同比降18%-27%。报告期内，公司房地产结转项目中毛利率较低的保障型住房增加较多，导致房地产业务综合毛利率同比降幅较大，对净利润影响较大。报告期内，公司水泥和熟料综合销量同比增约11%；混凝土销量同比降低约8%；房地产结转面积同比增加约54%。
153,2021-01-20 18:45:10,上机数控：签订40.6亿元单晶硅片销售合同,【上机数控：签订40.6亿元单晶硅片销售合同】财联社1月20日讯，上机数控公告，公司下属全资子公司弘元新材与浙江正泰等签订“单晶硅片”的销售签订合同。2021年对方向公司子公司采购单晶硅片2.1亿片，预计2022年至2023年采购单晶硅片6.72亿片。预计2021年销售金额为7.48亿元（含税），不含税为6.62亿元。预计2022-2023年销售总金额为33.11亿元（含税），不含税为29.30亿元。,【上机数控：签订40.6亿元单晶硅片销售合同】财联社1月20日讯，上机数控公告，公司下属全资子公司弘元新材与浙江正泰等签订“单晶硅片”的销售签订合同。2021年对方向公司子公司采购单晶硅片2.1亿片，预计2022年至2023年采购单晶硅片6.72亿片。预计2021年销售金额为7.48亿元（含税），不含税为6.62亿元。预计2022-2023年销售总金额为33.11亿元（含税），不含税为29.30亿元。
154,2021-01-20 18:44:07,中钢协拟成立低碳工作推进委员会,【中钢协拟成立低碳工作推进委员会】财联社1月20日讯，中国钢铁工业协会消息，拟组织成立“中国钢铁工业协会低碳工作推进委员会”，集合各方优势力量，共同为钢铁行业碳减排目标的实现，为钢铁企业碳竞争环境下争取有利先机发挥应有的作用。委员会下设三个工作组和一个专家组，其中，低碳发展工作组负责钢铁行业低碳相关政策、问题调查和研究，提出政策建议和措施等。,【中钢协拟成立低碳工作推进委员会】财联社1月20日讯，中国钢铁工业协会消息，拟组织成立“中国钢铁工业协会低碳工作推进委员会”，集合各方优势力量，共同为钢铁行业碳减排目标的实现，为钢铁企业碳竞争环境下争取有利先机发挥应有的作用。委员会下设三个工作组和一个专家组，其中，低碳发展工作组负责钢铁行业低碳相关政策、问题调查和研究，提出政策建议和措施等。
155,2021-01-20 18:44:06,博瑞医药：拟向激励对象授予限制性股票200万股,【博瑞医药：拟向激励对象授予限制性股票200万股】《科创板日报》20日讯，博瑞医药发布2021年限制性股票激励计划(草案)，拟向激励对象授予的限制性股票数量为200万股，约占公司股本总额的0.49%。该激励计划授予激励对象限制性股票的授予价格为33元/股。涉及的激励对象共计84人，占公司截止2020年12月31日员工总数745人的11.28%。,【博瑞医药：拟向激励对象授予限制性股票200万股】《科创板日报》20日讯，博瑞医药发布2021年限制性股票激励计划(草案)，拟向激励对象授予的限制性股票数量为200万股，约占公司股本总额的0.49%。该激励计划授予激励对象限制性股票的授予价格为33元/股。涉及的激励对象共计84人，占公司截止2020年12月31日员工总数745人的11.28%。
156,2021-01-20 18:43:36,国际铜期货首张标准仓单生成,【国际铜期货首张标准仓单生成】财联社1月20日讯，由秘鲁南方铜业公司生产的100.446吨SPCC-ILO牌国际铜期货标准仓单1月20日在上海洋山保税港区世天威物流有限公司正式生成。,【国际铜期货首张标准仓单生成】财联社1月20日讯，由秘鲁南方铜业公司生产的100.446吨SPCC-ILO牌国际铜期货标准仓单1月20日在上海洋山保税港区世天威物流有限公司正式生成。
157,2021-01-20 18:41:53,云南曲靖一工厂发生爆炸致12人受伤,【云南曲靖一工厂发生爆炸致12人受伤】财联社1月20日讯，从云南省曲靖市政府新闻办了解到，1月20日10时许，曲靖市磷铁科技有限公司厂区内一尾气回收塔发生爆炸，事故造成12人受伤，伤者已送往医院进行救治。据通报，事故发生后，曲靖市政府及时成立现场工作组，目前事故救援工作已基本结束，现场处置正有序进行，事故原因正在进一步调查中。,【云南曲靖一工厂发生爆炸致12人受伤】财联社1月20日讯，从云南省曲靖市政府新闻办了解到，1月20日10时许，曲靖市磷铁科技有限公司厂区内一尾气回收塔发生爆炸，事故造成12人受伤，伤者已送往医院进行救治。据通报，事故发生后，曲靖市政府及时成立现场工作组，目前事故救援工作已基本结束，现场处置正有序进行，事故原因正在进一步调查中。
158,2021-01-20 18:41:35,四连板陕西黑猫业绩预告：2020年度净利润同比增加823%-933%,【四连板陕西黑猫业绩预告：2020年度净利润同比增加823%-933%】财联社1月20日讯，陕西黑猫公告，公司预计2020年度实现归属于上市公司股东的净利润为2.5亿元到2.8亿元，与上年同期相比，预计增加2.23亿元到2.53亿元，同比增加823%到933%。2020年，公司主产品焦炭的毛利率同比提高了约5个百分点，净利润增加。2020年公司投资收益同比大幅增加约9000万元。同时，公司发布股价波动风险提示，近期焦炭产品市场价格涨幅较大，未来焦炭产品市场价格能否维持高位存在不确定性。敬请投资者理性投资。,【四连板陕西黑猫业绩预告：2020年度净利润同比增加823%-933%】财联社1月20日讯，陕西黑猫公告，公司预计2020年度实现归属于上市公司股东的净利润为2.5亿元到2.8亿元，与上年同期相比，预计增加2.23亿元到2.53亿元，同比增加823%到933%。2020年，公司主产品焦炭的毛利率同比提高了约5个百分点，净利润增加。2020年公司投资收益同比大幅增加约9000万元。同时，公司发布股价波动风险提示，近期焦炭产品市场价格涨幅较大，未来焦炭产品市场价格能否维持高位存在不确定性。敬请投资者理性投资。
159,2021-01-20 18:36:46,芯片断供致工厂停产 全球产能支持尚待时日,【芯片断供致工厂停产 全球产能支持尚待时日】财联社1月20日讯，来自全球汽车行业的芯片短缺推动了车规级芯片产业链相关企业股价大涨。业内人士向记者表示，由于8英寸芯片生产线产能告急，用于汽车和电子产品中的芯片供应情况今年一季度预计仍然紧张，相关产业链企业订单已经排至年底。 (第一财经),【芯片断供致工厂停产 全球产能支持尚待时日】财联社1月20日讯，来自全球汽车行业的芯片短缺推动了车规级芯片产业链相关企业股价大涨。业内人士向记者表示，由于8英寸芯片生产线产能告急，用于汽车和电子产品中的芯片供应情况今年一季度预计仍然紧张，相关产业链企业订单已经排至年底。 (第一财经)
160,2021-01-20 18:36:08,中孚信息业绩预告：2020年净利预增80%-104%,【中孚信息业绩预告：2020年净利预增80%-104%】财联社1月20日讯，中孚信息公告，预计2020年净利润为2.25亿-2.55亿元，同比增长80.14%-104.16%。报告期内，公司坚持既定的战略规划，继续加大研发投入，不断拓展市场，在基于国产平台的安全保密产品和网络安全监管业务快速增长的带动下，公司实现营业收入约9.8亿元，同比增长约63%。,【中孚信息业绩预告：2020年净利预增80%-104%】财联社1月20日讯，中孚信息公告，预计2020年净利润为2.25亿-2.55亿元，同比增长80.14%-104.16%。报告期内，公司坚持既定的战略规划，继续加大研发投入，不断拓展市场，在基于国产平台的安全保密产品和网络安全监管业务快速增长的带动下，公司实现营业收入约9.8亿元，同比增长约63%。
161,2021-01-20 18:35:17,深南电A业绩预告：2020年净利预增约157%,【深南电A业绩预告：2020年净利预增约157%】财联社1月20日讯，深南电A公告，预计2020年净利润为6400万元，同比增长约157.02%。公司转让深南电（东莞）唯美电力有限公司70%股权取得投资收益3353万元。,【深南电A业绩预告：2020年净利预增约157%】财联社1月20日讯，深南电A公告，预计2020年净利润为6400万元，同比增长约157.02%。公司转让深南电（东莞）唯美电力有限公司70%股权取得投资收益3353万元。
162,2021-01-20 18:34:26,美盛文化：与北京寺库设立直播销售业务合资公司,【美盛文化：与北京寺库设立直播销售业务合资公司】财联社1月20日讯，美盛文化公告，公司控股子公司盛媒科技近日与北京寺库天下投资有限公司共同投资设立北京新库子科技有限公司，注册资本100万元。北京寺库的母公司为北京寺库商贸有限公司，其为国内知名奢侈品电商平台，在奢侈品供应链方面具备完整的生态。双方未来将协同发展公司旗下产品直播销售业务。,【美盛文化：与北京寺库设立直播销售业务合资公司】财联社1月20日讯，美盛文化公告，公司控股子公司盛媒科技近日与北京寺库天下投资有限公司共同投资设立北京新库子科技有限公司，注册资本100万元。北京寺库的母公司为北京寺库商贸有限公司，其为国内知名奢侈品电商平台，在奢侈品供应链方面具备完整的生态。双方未来将协同发展公司旗下产品直播销售业务。
163,2021-01-20 18:33:50,江阴银行业绩快报：2020年净利同比增长4.34%,【江阴银行业绩快报：2020年净利同比增长4.34%】财联社1月20日讯，江阴银行披露2020年度业绩快报，报告期内，该行实现营业收入33.23亿元，同比下降2.38%；营业利润10.95亿元，同比下降4.03%；净利润10.57亿元，同比增长4.34%；基本每股收益0.4866元。,【江阴银行业绩快报：2020年净利同比增长4.34%】财联社1月20日讯，江阴银行披露2020年度业绩快报，报告期内，该行实现营业收入33.23亿元，同比下降2.38%；营业利润10.95亿元，同比下降4.03%；净利润10.57亿元，同比增长4.34%；基本每股收益0.4866元。
164,2021-01-20 18:31:07,云内动力：控股股东云内集团混改项目终止挂牌,【云内动力：控股股东云内集团混改项目终止挂牌】财联社1月20日讯，云内动力公告，公司收到控股股东云内集团通知，截至2021年1月20日，云内集团混改项目未有意向投资方报名成功。因本次交易事项所涉及的评估报告已超过其效力期限，根据相关规定，本次混改项目挂牌终止。,【云内动力：控股股东云内集团混改项目终止挂牌】财联社1月20日讯，云内动力公告，公司收到控股股东云内集团通知，截至2021年1月20日，云内集团混改项目未有意向投资方报名成功。因本次交易事项所涉及的评估报告已超过其效力期限，根据相关规定，本次混改项目挂牌终止。
165,2021-01-20 18:22:56,【电报解读】大超21家机构平均预期，这家光伏细分龙头净利预增逾6成，公司产品全球市占率第一，占比超50%,大超21家机构平均预期，这家光伏细分龙头净利预增逾6成，公司产品全球市占率第一，占比超50%。,大超21家机构平均预期，这家光伏细分龙头净利预增逾6成，公司产品全球市占率第一，占比超50%。
166,2021-01-20 18:22:32,厦门钨业业绩预告：2020年度净利润同比增长135%,【厦门钨业业绩预告：2020年度净利润同比增长135%】财联社1月20日讯，厦门钨业发布2020年年度业绩预告，预计2020年度实现归属于上市公司股东的净利润为6.13亿元左右，与上年同期相比将增加约3.53亿元，同比增长135.29%左右。,【厦门钨业业绩预告：2020年度净利润同比增长135%】财联社1月20日讯，厦门钨业发布2020年年度业绩预告，预计2020年度实现归属于上市公司股东的净利润为6.13亿元左右，与上年同期相比将增加约3.53亿元，同比增长135.29%左右。
167,2021-01-20 18:20:20,宁德时代回应上海特斯拉Model 3自燃爆炸：车辆并未搭载公司磷酸铁锂电池,【宁德时代回应上海特斯拉Model 3自燃爆炸：车辆并未搭载公司磷酸铁锂电池】财联社1月20日讯，1月19日，一辆特斯拉Model 3在上海市闵行区某小区地下车库发生自燃并爆炸，且随即引发了该车辆搭载何种电池的猜测。1月20日晚间，宁德时代相关负责人表示：“自燃Model 3搭载的电池并非我们家供应的磷酸铁锂电池。” (每经网),【宁德时代回应上海特斯拉Model 3自燃爆炸：车辆并未搭载公司磷酸铁锂电池】财联社1月20日讯，1月19日，一辆特斯拉Model 3在上海市闵行区某小区地下车库发生自燃并爆炸，且随即引发了该车辆搭载何种电池的猜测。1月20日晚间，宁德时代相关负责人表示：“自燃Model 3搭载的电池并非我们家供应的磷酸铁锂电池。” (每经网)
168,2021-01-20 18:18:45,隆盛科技：实控人拟减持不超2%公司股份,【隆盛科技：实控人拟减持不超2%公司股份】财联社1月20日讯，隆盛科技公告，公司控股股东、实际控制人倪茂生持有公司股份3741.588万股(占公司总股本比例25.95%)，计划自公告披露日起3个交易日后3个月内，以大宗交易方式减持不超过公司总股本2%的股份，即不超过288.3591万股。,【隆盛科技：实控人拟减持不超2%公司股份】财联社1月20日讯，隆盛科技公告，公司控股股东、实际控制人倪茂生持有公司股份3741.588万股(占公司总股本比例25.95%)，计划自公告披露日起3个交易日后3个月内，以大宗交易方式减持不超过公司总股本2%的股份，即不超过288.3591万股。
169,2021-01-20 18:17:06,*ST康得：公司及钟玉收到证监会行政处罚事先告知书,【*ST康得：公司及钟玉收到证监会行政处罚事先告知书】财联社1月20日讯，*ST康得公告，公司及钟玉收到证监会行政处罚事先告知书。*ST康得涉嫌银行间债券市场信息披露违法一案，已由证监会调查完毕，经查，发行和存续期*ST康得披露的2015年至2018年财报存在虚假记载。证监会拟决定对公司责令改正，给予警告，并处以60万元罚款；对公司实控人、时任董事长钟玉给予警告，并处以30万元罚款。,【*ST康得：公司及钟玉收到证监会行政处罚事先告知书】财联社1月20日讯，*ST康得公告，公司及钟玉收到证监会行政处罚事先告知书。*ST康得涉嫌银行间债券市场信息披露违法一案，已由证监会调查完毕，经查，发行和存续期*ST康得披露的2015年至2018年财报存在虚假记载。证监会拟决定对公司责令改正，给予警告，并处以60万元罚款；对公司实控人、时任董事长钟玉给予警告，并处以30万元罚款。
170,2021-01-20 18:14:17,百世集团回应“在战略评估中考虑出售企业”：市场传闻不实,【百世集团回应“在战略评估中考虑出售企业”：市场传闻不实】今日媒体报道，百世集团在战略评估中考虑出售企业的选项。对此，百世集团回应称，该报道所引述的市场传闻不实。百世集团已申明，董事长兼CEO周韶宁先生没有出售公司股份的计划。周韶宁先生看好百世综合供应链和物流服务的长远价值，对公司的未来发展充满信心。 (36氪),【百世集团回应“在战略评估中考虑出售企业”：市场传闻不实】今日媒体报道，百世集团在战略评估中考虑出售企业的选项。对此，百世集团回应称，该报道所引述的市场传闻不实。百世集团已申明，董事长兼CEO周韶宁先生没有出售公司股份的计划。周韶宁先生看好百世综合供应链和物流服务的长远价值，对公司的未来发展充满信心。 (36氪)
171,2021-01-20 18:13:46,春节返乡不分高中低风险地区均需核酸报告 费用自付,【春节返乡不分高中低风险地区均需核酸报告 费用自付】财联社1月20日讯，春节返乡均需7日核酸报告，卫健委疾控局监察专员表示，返乡人群“不分高中低风险区，费用自己承担。”按照每年春运返乡人数计算，这将涉及一个不小的规模。 (第一财经),【春节返乡不分高中低风险地区均需核酸报告 费用自付】财联社1月20日讯，春节返乡均需7日核酸报告，卫健委疾控局监察专员表示，返乡人群“不分高中低风险区，费用自己承担。”按照每年春运返乡人数计算，这将涉及一个不小的规模。 (第一财经)
172,2021-01-20 18:12:16,京新药业业绩预告：2020年净利同比预增20%-30%,【京新药业业绩预告：2020年净利同比预增20%-30%】财联社1月20日讯，京新药业公告，2020年预盈6.24亿元-6.77亿元，同比增长20%-30%。受药品集采影响，公司相关制剂产品及原料药产品价格明显下降；受新冠疫情影响，医疗器械国际ODM业务部分订单推延或取消，报告期公司整体销售收入同比略有下降。公司对外投资项目公允价值变动评估增值约1.1亿元，影响非经常性损益同比增长约120%。,【京新药业业绩预告：2020年净利同比预增20%-30%】财联社1月20日讯，京新药业公告，2020年预盈6.24亿元-6.77亿元，同比增长20%-30%。受药品集采影响，公司相关制剂产品及原料药产品价格明显下降；受新冠疫情影响，医疗器械国际ODM业务部分订单推延或取消，报告期公司整体销售收入同比略有下降。公司对外投资项目公允价值变动评估增值约1.1亿元，影响非经常性损益同比增长约120%。
173,2021-01-20 18:11:31,润邦股份业绩预告：2020年度净利润同比增长71%-157%,【润邦股份业绩预告：2020年度净利润同比增长71%-157%】财联社1月20日讯，润邦股份发布业绩预告，2020年预盈2.4亿元-3.6亿元，同比增长71.07%-156.61%。湖北中油优艺环保科技集团有限公司自2020年3月起纳入公司合并报表范围，使得报告期内公司环保业务整体收入和利润贡献同比增加；公司高端装备业务整体较上年同期出现较大幅度增长。,【润邦股份业绩预告：2020年度净利润同比增长71%-157%】财联社1月20日讯，润邦股份发布业绩预告，2020年预盈2.4亿元-3.6亿元，同比增长71.07%-156.61%。湖北中油优艺环保科技集团有限公司自2020年3月起纳入公司合并报表范围，使得报告期内公司环保业务整体收入和利润贡献同比增加；公司高端装备业务整体较上年同期出现较大幅度增长。
174,2021-01-20 18:10:34,华泰证券：获批开展商品期货做市业务,【华泰证券：获批开展商品期货做市业务】财联社1月20日讯，华泰证券公告，公司收到中国证监会《关于华泰证券开展商品期货做市业务有关意见的复函》。根据该复函，中国证监会对公司开展商品期货做市业务无异议。公司将按照有关监管规定和要求开展商品期货做市业务。,【华泰证券：获批开展商品期货做市业务】财联社1月20日讯，华泰证券公告，公司收到中国证监会《关于华泰证券开展商品期货做市业务有关意见的复函》。根据该复函，中国证监会对公司开展商品期货做市业务无异议。公司将按照有关监管规定和要求开展商品期货做市业务。
175,2021-01-20 18:06:38,,财联社1月20日讯，拜登将在周三的就职典礼后签署15项行政措施，包括重新加入巴黎气候协定的行动方案，停止修建边境墙，以及留在世界卫生组织等。,财联社1月20日讯，拜登将在周三的就职典礼后签署15项行政措施，包括重新加入巴黎气候协定的行动方案，停止修建边境墙，以及留在世界卫生组织等。
176,2021-01-20 18:02:55,海南高速：将择机减持海汽集团不超3%股份,【海南高速：将择机减持海汽集团不超3%股份】财联社1月20日讯，海南高速公告，公司将择机以集中竞价方式或大宗交易方式出售不超过948万股海汽集团股票（不超过海汽集团总股本的3%）。目前，公司持有海汽集团首次公开发行前发行的股份5293万股，占海汽集团总股本的16.75%。,【海南高速：将择机减持海汽集团不超3%股份】财联社1月20日讯，海南高速公告，公司将择机以集中竞价方式或大宗交易方式出售不超过948万股海汽集团股票（不超过海汽集团总股本的3%）。目前，公司持有海汽集团首次公开发行前发行的股份5293万股，占海汽集团总股本的16.75%。
177,2021-01-20 18:01:31,,财联社1月20日讯，欧元区12月份消费者价格同比下降0.3%，与预期一致。,财联社1月20日讯，欧元区12月份消费者价格同比下降0.3%，与预期一致。
178,2021-01-20 17:59:46,丰山集团：股东计划合计减持不超过3%股份,【丰山集团：股东计划合计减持不超过3%股份】财联社1月20日讯，丰山集团公告，江苏高投创新、江苏高投宁泰、江苏高投科贷计划合计减持不超过3%股份。,【丰山集团：股东计划合计减持不超过3%股份】财联社1月20日讯，丰山集团公告，江苏高投创新、江苏高投宁泰、江苏高投科贷计划合计减持不超过3%股份。
179,2021-01-20 17:59:14,财联社1月20日互动平台精选,【财联社1月20日互动平台精选】市场分化，创业板指大涨近4%，个股跌多涨少，涨幅超9%个股逾100家，市场赚钱氛围依旧活跃。板块上，资金回流抱团主线，锂电、光伏、军工、白酒轮动修复。上市公司在互动平台积极回应：TCL科技表示，目前TCL华星订单充足，面板产品供不应求；继峰股份表示，特斯拉业务收入占集团主营业务收入比例较小；天际股份表示，公司目前六氟磷酸锂年产能为8160吨；四方精创表示，目前已申请区块链相关发明专利和著作权共计24项。,【财联社1月20日互动平台精选】市场分化，创业板指大涨近4%，个股跌多涨少，涨幅超9%个股逾100家，市场赚钱氛围依旧活跃。板块上，资金回流抱团主线，锂电、光伏、军工、白酒轮动修复。上市公司在互动平台积极回应：TCL科技表示，目前TCL华星订单充足，面板产品供不应求；继峰股份表示，特斯拉业务收入占集团主营业务收入比例较小；天际股份表示，公司目前六氟磷酸锂年产能为8160吨；四方精创表示，目前已申请区块链相关发明专利和著作权共计24项。
180,2021-01-20 17:56:54,日本政府与辉瑞公司签订合同 购买1.44亿剂新冠疫苗,【日本政府与辉瑞公司签订合同 购买1.44亿剂新冠疫苗】财联社1月20日讯， 据日本放送协会20日报道，日本厚生劳动相田村宪久当天表示，日本政府已经和美国辉瑞公司签订合同，购买可供7200万人接种的1.44亿剂新冠疫苗。,【日本政府与辉瑞公司签订合同 购买1.44亿剂新冠疫苗】财联社1月20日讯， 据日本放送协会20日报道，日本厚生劳动相田村宪久当天表示，日本政府已经和美国辉瑞公司签订合同，购买可供7200万人接种的1.44亿剂新冠疫苗。
181,2021-01-20 17:55:15,集邦咨询：1月电视、桌上显示器、笔记本面板价格均上涨,【集邦咨询：1月电视、桌上显示器、笔记本面板价格均上涨】财联社1月20日讯，集邦咨询发布1月下旬面板价格快报，电视、桌上显示器、笔记本面板价格均不同程度上涨。其中，小尺寸、低分辨率面板上涨幅度较大，涨幅在4.8%至5%之间，大尺寸、高分辨率面板涨幅在2.5%至3.6%之间。（财联社记者 刘春燕）,【集邦咨询：1月电视、桌上显示器、笔记本面板价格均上涨】财联社1月20日讯，集邦咨询发布1月下旬面板价格快报，电视、桌上显示器、笔记本面板价格均不同程度上涨。其中，小尺寸、低分辨率面板上涨幅度较大，涨幅在4.8%至5%之间，大尺寸、高分辨率面板涨幅在2.5%至3.6%之间。（财联社记者 刘春燕）
182,2021-01-20 17:54:46,中大力德：控股股东及其一致人拟减持不超3%股份,【中大力德：控股股东及其一致人拟减持不超3%股份】财联社1月20日讯，中大力德公告，控股股东宁波中大力德投资有限公司及其一致行动人慈溪德立投资管理合伙企业、慈溪德正投资管理合伙企业计划在3个月内，以集中竞价和大宗交易方式，减持公司股份合计不超过240万股（不超过公司总股本的3%）。,【中大力德：控股股东及其一致人拟减持不超3%股份】财联社1月20日讯，中大力德公告，控股股东宁波中大力德投资有限公司及其一致行动人慈溪德立投资管理合伙企业、慈溪德正投资管理合伙企业计划在3个月内，以集中竞价和大宗交易方式，减持公司股份合计不超过240万股（不超过公司总股本的3%）。
183,2021-01-20 17:54:09,莱绅通灵：公司控告马峻等人涉嫌职务侵占 南京市公安局不予立案,【莱绅通灵：公司控告马峻等人涉嫌职务侵占 南京市公安局不予立案】财联社1月20日讯，莱绅通灵公告，2021年1月20日，公司收到南京市公安局雨花台分局《不予立案通知书》【雨公（经）不立字[2021]1号】，具体内容为：“你（单位）于2020年11月20日提出控告的马峻等人涉嫌职务侵占、虚开增值税专用发票、挪用资金等，我局经审查认为无犯罪事实，根据《中华人民共和国刑事诉讼法》第一百一十二条之规定，决定不予立案。如不服本决定，可以在收到本通知书之日起7日内向雨花台分局申请复议。”,【莱绅通灵：公司控告马峻等人涉嫌职务侵占 南京市公安局不予立案】财联社1月20日讯，莱绅通灵公告，2021年1月20日，公司收到南京市公安局雨花台分局《不予立案通知书》【雨公（经）不立字[2021]1号】，具体内容为：“你（单位）于2020年11月20日提出控告的马峻等人涉嫌职务侵占、虚开增值税专用发票、挪用资金等，我局经审查认为无犯罪事实，根据《中华人民共和国刑事诉讼法》第一百一十二条之规定，决定不予立案。如不服本决定，可以在收到本通知书之日起7日内向雨花台分局申请复议。”
184,2021-01-20 17:52:42,吴通控股业绩预告：2020年度净利润亏损5.45亿元-5.68亿元 计提商誉减值5.83亿元,【吴通控股业绩预告：2020年度净利润亏损5.45亿元-5.68亿元 计提商誉减值5.83亿元】财联社1月20日讯，吴通控股公告，公司预计2020年度实现归属于上市公司股东的净利润为亏损5.45亿元-5.68亿元，上年同期为盈利6887万元。拟计提商誉减值准备5.83亿元。,【吴通控股业绩预告：2020年度净利润亏损5.45亿元-5.68亿元 计提商誉减值5.83亿元】财联社1月20日讯，吴通控股公告，公司预计2020年度实现归属于上市公司股东的净利润为亏损5.45亿元-5.68亿元，上年同期为盈利6887万元。拟计提商誉减值准备5.83亿元。
185,2021-01-20 17:50:57,兄弟科技：拟投资25亿元建一座多剂型国际化医药产业基地,【兄弟科技：拟投资25亿元建一座多剂型国际化医药产业基地】财联社1月20日讯，兄弟科技公告，拟依托自有原料药产业基础、制剂项目研发与储备基础以及精细化管理生产优势，计划总投资25亿元，建设一座多剂型国际化医药产业基地。1月20日，公司与海宁高新技术产业园区管委会正式签署了《国际化医药产业基地建设项目投资协议》。,【兄弟科技：拟投资25亿元建一座多剂型国际化医药产业基地】财联社1月20日讯，兄弟科技公告，拟依托自有原料药产业基础、制剂项目研发与储备基础以及精细化管理生产优势，计划总投资25亿元，建设一座多剂型国际化医药产业基地。1月20日，公司与海宁高新技术产业园区管委会正式签署了《国际化医药产业基地建设项目投资协议》。
186,2021-01-20 17:45:22,共达电声业绩快报：2020年度净利润同比增长31%,【共达电声业绩快报：2020年度净利润同比增长31%】财联社1月20日讯，共达电声发布业绩快报，2020年度实现营业收入11.83亿元，同比增长20.16%；净利润4021.79万元，同比增长30.5%；基本每股收益0.11元。报告期内，公司营业收入稳步增长。,【共达电声业绩快报：2020年度净利润同比增长31%】财联社1月20日讯，共达电声发布业绩快报，2020年度实现营业收入11.83亿元，同比增长20.16%；净利润4021.79万元，同比增长30.5%；基本每股收益0.11元。报告期内，公司营业收入稳步增长。
187,2021-01-20 17:43:37,北京：1月23日起全市中学学生不到校 明日起幼儿园不提供托管服务,【北京：1月23日起全市中学学生不到校 明日起幼儿园不提供托管服务】财联社1月20日讯，今天下午，在北京市新型冠状病毒肺炎疫情防控工作第215场新闻发布会上，北京市委教育工委副书记、市教委新闻发言人李奕介绍，1月23日起，全市中学学生不到校，学生期末工作全部在线上完成。明天（1月21日）起，所有幼儿园不提供托管服务，本周六起，全市校外培训机构线下培训暂停。,【北京：1月23日起全市中学学生不到校 明日起幼儿园不提供托管服务】财联社1月20日讯，今天下午，在北京市新型冠状病毒肺炎疫情防控工作第215场新闻发布会上，北京市委教育工委副书记、市教委新闻发言人李奕介绍，1月23日起，全市中学学生不到校，学生期末工作全部在线上完成。明天（1月21日）起，所有幼儿园不提供托管服务，本周六起，全市校外培训机构线下培训暂停。
188,2021-01-20 17:38:54,中伟股份：投资约230亿元建设北部湾产业基地项目 主营新能源电池材料,【中伟股份：投资约230亿元建设北部湾产业基地项目 主营新能源电池材料】财联社1月20日讯，中伟股份公告，签署北部湾产业基地项目投资合同书，本项目总投资约230亿元，公司拟在钦州建设中伟股份北部湾产业基地项目，主要经营三元前驱体、四氧化三钴等前驱体开发以及金属镍钴及电池材料综合循环利用。其中一期项目主要建设年产15万吨前驱体和7万吨金属镍钴及其综合循环回收设施，为确保项目的投资建设及运营管理，公司设立两家下属子公司实施上述项目的投资、建设和运营。,【中伟股份：投资约230亿元建设北部湾产业基地项目 主营新能源电池材料】财联社1月20日讯，中伟股份公告，签署北部湾产业基地项目投资合同书，本项目总投资约230亿元，公司拟在钦州建设中伟股份北部湾产业基地项目，主要经营三元前驱体、四氧化三钴等前驱体开发以及金属镍钴及电池材料综合循环利用。其中一期项目主要建设年产15万吨前驱体和7万吨金属镍钴及其综合循环回收设施，为确保项目的投资建设及运营管理，公司设立两家下属子公司实施上述项目的投资、建设和运营。
